ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688390.SH,2020-09-04,40.61,50.23,40.61,48.09,13.51,34.580000000000005,255.96,157109.32,1984715.871
688390.SH,2020-09-07,47.48,48.06,41.56,44.18,48.09,-3.9100000000000037,-8.13,103670.1,1298975.159
688390.SH,2020-09-08,42.71,44.5,38.79,38.83,44.18,-5.350000000000001,-12.11,66152.39,770264.487
688390.SH,2020-09-09,37.05,41.09,37.05,39.54,38.83,0.7100000000000009,1.83,38745.51,433223.423
688390.SH,2020-09-10,40.26,44.18,39.9,40.79,39.54,1.25,3.16,32541.51,384255.516
688390.SH,2020-09-11,40.97,47.42,40.97,47.03,40.79,6.240000000000002,15.3,45483.6,564867.89
688390.SH,2020-09-14,48.11,51.54,47.38,47.62,47.03,0.5899999999999963,1.25,49069.22,681631.576
688390.SH,2020-09-15,47.1,49.76,46.54,47.49,47.62,-0.12999999999999545,-0.27,21592.73,292963.935
688390.SH,2020-09-16,47.49,53.47,47.14,52.55,47.49,5.059999999999995,10.65,30404.39,434573.246
688390.SH,2020-09-17,52.01,56.86,51.76,53.44,52.55,0.8900000000000006,1.69,22151.61,338539.831
688390.SH,2020-09-18,53.79,54.15,50.23,50.99,53.44,-2.4499999999999957,-4.58,21607.22,313597.625
688390.SH,2020-09-21,51.12,53.4,50.64,51.35,50.99,0.35999999999999943,0.71,12307.51,180076.827
688390.SH,2020-09-22,51.76,51.76,48.71,49.34,51.35,-2.009999999999998,-3.91,14271.81,200264.87
688390.SH,2020-09-23,49.95,56.96,49.95,55.22,49.34,5.8799999999999955,11.92,21419.83,325501.402
688390.SH,2020-09-24,55.4,56.36,52.12,52.42,55.22,-2.799999999999997,-5.07,13554.02,204637.336
688390.SH,2020-09-25,52.91,54.33,50.29,52.74,52.42,0.3200000000000003,0.61,7964.82,118421.076
688390.SH,2020-09-28,52.74,56.29,51.67,52.97,52.74,0.22999999999999687,0.44,9956.43,150062.402
688390.SH,2020-09-29,53.74,53.74,50.77,52.16,52.97,-0.8100000000000023,-1.53,8072.56,118070.425
688390.SH,2020-09-30,52.65,57.63,51.83,54.61,52.16,2.450000000000003,4.7,12473.85,192542.465
688390.SH,2020-10-09,59.85,65.4,59.85,62.83,54.61,8.219999999999999,15.05,16031.95,281545.61
688390.SH,2020-10-12,63.41,64.44,61.28,64.32,62.83,1.4899999999999949,2.37,10609.24,186939.727
688390.SH,2020-10-13,62.94,64.77,60.64,64.05,64.32,-0.269999999999996,-0.42,8236.77,144765.856
688390.SH,2020-10-14,62.74,65.14,61.28,62.84,64.05,-1.2099999999999937,-1.89,8568.86,150342.086
688390.SH,2020-10-15,62.77,63.24,57.73,58.43,62.84,-4.410000000000004,-7.02,17294.74,290397.816
