ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688696.SH,2021-03-03,354.57,423.97,353.8,367.68,92.77,274.91,296.34,85281.58,4578818.018
688696.SH,2021-03-04,346.86,404.77,337.15,366.29,367.68,-1.3899999999999864,-0.38,41951.31,2227026.484
688696.SH,2021-03-05,366.32,426.64,364.9,423.17,366.29,56.879999999999995,15.53,35535.38,2028037.257
688696.SH,2021-03-08,425.25,432.03,353.8,353.8,423.17,-69.37,-16.39,35674.72,2014334.532
688696.SH,2021-03-09,337.84,371.75,327.44,336.46,353.8,-17.340000000000032,-4.9,24182.24,1212749.505
688696.SH,2021-03-10,346.86,366.9,340.69,353.8,336.46,17.340000000000032,5.15,19425.75,995441.384
688696.SH,2021-03-11,347.28,362.54,330.91,349.64,353.8,-4.160000000000025,-1.18,19959.51,999127.538
688696.SH,2021-03-12,344.09,359.44,336.46,342.08,349.64,-7.560000000000002,-2.16,14657.86,737817.541
688696.SH,2021-03-15,339.23,340.62,308.71,308.71,342.08,-33.370000000000005,-9.76,16184.63,745766.703
688696.SH,2021-03-16,308.71,329.52,306.28,319.11,308.71,10.400000000000034,3.37,8924.73,410877.698
688696.SH,2021-03-17,315.64,351.72,312.22,351.72,319.11,32.610000000000014,10.22,10372.83,498770.304
688696.SH,2021-03-18,352.77,362.68,344.43,350.33,351.72,-1.3900000000000432,-0.4,8532.79,432785.314
688696.SH,2021-03-19,343.86,347.27,334.01,339.92,350.33,-10.409999999999968,-2.97,5858.04,286543.552
688696.SH,2021-03-22,357.27,357.27,333.89,335.76,339.92,-4.160000000000025,-1.22,6881.84,342939.886
688696.SH,2021-03-23,332.99,335.87,319.11,320.55,335.76,-15.20999999999998,-4.53,6997.23,326637.662
688696.SH,2021-03-24,313.9,329.52,312.17,314.26,320.55,-6.2900000000000205,-1.96,6142.04,281936.955
688696.SH,2021-03-25,310.79,319.77,308.73,318.88,314.26,4.6200000000000045,1.47,4107.41,186948.08
688696.SH,2021-03-26,315.64,341.16,315.64,328.62,318.88,9.740000000000009,3.05,7309.65,348906.602
688696.SH,2021-03-29,330.29,342.0,327.44,336.52,328.62,7.899999999999977,2.4,6586.89,319036.675
688696.SH,2021-03-30,332.99,357.19,330.91,336.46,336.52,-0.060000000000002274,-0.02,7980.34,399565.616
688696.SH,2021-03-31,332.99,340.77,320.94,321.13,336.46,-15.329999999999984,-4.56,4583.61,215670.291
688696.SH,2021-04-01,319.81,327.44,312.18,321.84,321.13,0.7099999999999795,0.22,4970.94,228360.21
688696.SH,2021-04-02,321.69,343.4,319.81,330.91,321.84,9.07000000000005,2.82,5848.31,279233.767
688696.SH,2021-04-06,330.88,367.6,325.29,361.43,330.91,30.519999999999982,9.22,9346.62,465803.993
688696.SH,2021-04-07,371.83,408.03,371.83,389.17,361.43,27.74000000000001,7.68,16518.36,925435.508
688696.SH,2021-04-08,396.09,419.7,378.08,403.05,389.17,13.879999999999995,3.57,11460.68,666259.836
688696.SH,2021-04-09,400.28,427.19,398.89,411.75,403.05,8.699999999999989,2.16,6857.37,407765.129
688696.SH,2021-04-12,418.38,418.66,381.48,387.71,411.75,-24.04000000000002,-5.84,6721.59,381186.344
688696.SH,2021-04-13,387.03,397.36,381.98,382.93,387.71,-4.779999999999973,-1.23,4531.64,254739.625
688696.SH,2021-04-14,384.59,405.82,381.58,386.82,382.93,3.8899999999999864,1.02,5283.69,298361.722
688696.SH,2021-04-15,387.1,388.49,368.55,372.27,386.82,-14.550000000000011,-3.76,4723.9,256040.674
688696.SH,2021-04-16,375.57,404.44,375.57,400.35,372.27,28.08000000000004,7.54,6951.05,393640.064
688696.SH,2021-04-19,402.22,404.84,385.4,398.89,400.35,-1.4600000000000364,-0.36,4655.26,266805.205
688696.SH,2021-04-20,395.43,413.74,389.18,409.37,398.89,10.480000000000018,2.63,5131.33,298052.437
688696.SH,2021-04-21,405.84,406.52,392.47,398.88,409.37,-10.490000000000009,-2.56,3632.89,208976.883
688696.SH,2021-04-22,398.65,410.89,389.32,410.23,398.88,11.350000000000023,2.85,4563.97,262645.417
688696.SH,2021-04-23,413.44,448.7,413.44,432.54,410.23,22.310000000000002,5.44,8848.82,551803.833
688696.SH,2021-04-26,437.44,470.29,419.64,456.47,432.54,23.930000000000007,5.53,7865.98,508129.98
688696.SH,2021-04-27,450.92,463.41,437.74,453.78,456.47,-2.6900000000000546,-0.59,4656.14,302098.858
688696.SH,2021-04-28,453.69,498.09,451.04,490.59,453.78,36.81,8.11,7448.85,514602.595
688696.SH,2021-04-29,481.48,498.77,479.99,483.87,490.59,-6.71999999999997,-1.37,4739.28,332667.81
688696.SH,2021-04-30,487.55,508.5,480.2,484.22,483.87,0.35000000000002274,0.07,5581.2,396831.86
688696.SH,2021-05-06,490.88,508.5,478.09,482.83,484.22,-1.3900000000000432,-0.29,4215.83,299656.073
688696.SH,2021-05-07,485.61,489.07,433.58,436.91,482.83,-45.91999999999996,-9.51,8963.14,587097.863
688696.SH,2021-05-10,433.68,442.28,415.19,426.64,436.91,-10.270000000000039,-2.35,6206.74,382400.207
688696.SH,2021-05-11,424.25,426.64,410.25,414.85,426.64,-11.789999999999964,-2.76,5404.67,323643.799
688696.SH,2021-05-12,412.3,446.96,411.38,441.21,414.85,26.359999999999957,6.35,5586.42,349941.122
688696.SH,2021-05-13,436.98,447.38,415.4,437.39,441.21,-3.819999999999993,-0.87,4842.35,300868.955
688696.SH,2021-05-14,435.66,475.13,430.11,463.66,437.39,26.27000000000004,6.01,6562.98,433564.933
688696.SH,2021-05-17,461.33,507.11,459.24,504.95,463.66,41.289999999999964,8.91,6439.87,453117.827
