ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688017.SH,2020-08-28,45.96,49.36,41.66,41.67,24.79,16.880000000000003,68.09,191010.3,1194658.275
688017.SH,2020-08-31,42.29,42.36,36.93,38.86,41.67,-2.8100000000000023,-6.74,109734.37,601375.484
688017.SH,2020-09-01,38.68,44.19,38.68,42.87,38.86,4.009999999999998,10.32,103601.24,613981.352
688017.SH,2020-09-02,41.79,48.71,41.76,47.31,42.87,4.440000000000005,10.36,108222.05,687342.069
688017.SH,2020-09-03,48.79,56.99,48.15,55.04,47.31,7.729999999999997,16.34,87997.98,645447.661
688017.SH,2020-09-04,53.05,56.57,50.84,56.14,55.04,1.1000000000000014,2.0,44040.86,335212.486
688017.SH,2020-09-07,56.56,61.38,53.08,55.15,56.14,-0.990000000000002,-1.76,55189.31,442077.11
688017.SH,2020-09-08,53.1,56.22,49.5,54.58,55.15,-0.5700000000000003,-1.03,36919.42,273168.715
688017.SH,2020-09-09,53.02,53.19,50.25,50.91,54.58,-3.6700000000000017,-6.72,18988.48,139440.409
688017.SH,2020-09-10,51.62,54.21,49.57,50.83,50.91,-0.0799999999999983,-0.16,17663.4,129895.47
688017.SH,2020-09-11,49.65,53.6,48.71,52.26,50.83,1.4299999999999997,2.81,15665.5,114804.926
688017.SH,2020-09-14,52.69,55.71,51.94,52.84,52.26,0.5800000000000054,1.11,18889.45,143911.47
688017.SH,2020-09-15,52.75,61.07,52.31,60.89,52.84,8.049999999999997,15.23,28180.76,227053.605
688017.SH,2020-09-16,59.21,59.89,56.22,57.35,60.89,-3.539999999999999,-5.81,25983.7,210753.175
688017.SH,2020-09-17,57.11,58.7,55.39,55.41,57.35,-1.9400000000000048,-3.38,17441.56,140574.533
688017.SH,2020-09-18,55.03,56.41,53.03,55.44,55.41,0.030000000000001137,0.05,16023.49,123518.444
688017.SH,2020-09-21,54.73,59.31,54.15,56.07,55.44,0.6300000000000026,1.14,20882.7,168907.14
688017.SH,2020-09-22,55.01,55.35,52.15,54.21,56.07,-1.8599999999999994,-3.32,19498.94,147888.587
688017.SH,2020-09-23,53.81,56.05,53.24,53.6,54.21,-0.6099999999999994,-1.13,9610.77,73572.755
688017.SH,2020-09-24,53.6,55.5,52.68,52.68,53.6,-0.9200000000000017,-1.72,11342.58,86755.1
688017.SH,2020-09-25,52.76,53.36,49.53,49.64,52.68,-3.039999999999999,-5.77,13074.02,93892.002
688017.SH,2020-09-28,49.51,50.48,48.13,49.4,49.64,-0.240000000000002,-0.48,8665.59,60105.967
688017.SH,2020-09-29,49.77,52.86,49.04,51.42,49.4,2.020000000000003,4.09,7652.6,55205.522
688017.SH,2020-09-30,51.33,52.89,50.28,52.57,51.42,1.1499999999999986,2.24,5959.85,43892.3
688017.SH,2020-10-09,53.81,53.81,51.71,53.2,52.57,0.6300000000000026,1.2,9093.6,67820.136
688017.SH,2020-10-12,53.74,56.92,53.17,55.83,53.2,2.6299999999999955,4.94,11666.65,91864.128
688017.SH,2020-10-13,55.31,59.74,54.82,59.38,55.83,3.5500000000000043,6.36,10036.74,81252.116
688017.SH,2020-10-14,58.41,59.24,56.96,57.98,59.38,-1.4000000000000057,-2.36,9738.2,79857.614
688017.SH,2020-10-15,58.13,62.67,57.44,60.46,57.98,2.480000000000004,4.28,14834.73,127133.54
688017.SH,2020-10-16,60.41,62.32,57.98,58.82,60.46,-1.6400000000000006,-2.71,12074.25,102725.624
688017.SH,2020-10-19,57.47,58.69,55.49,56.41,58.82,-2.4100000000000037,-4.1,8281.75,66108.264
688017.SH,2020-10-20,56.13,57.59,55.39,56.39,56.41,-0.01999999999999602,-0.04,6390.81,51111.673
688017.SH,2020-10-21,56.41,57.25,55.01,55.03,56.39,-1.3599999999999994,-2.41,6587.4,52244.449
688017.SH,2020-10-22,55.17,56.23,54.31,55.44,55.03,0.4099999999999966,0.75,4133.95,32361.028
688017.SH,2020-10-23,56.26,57.12,53.1,53.32,55.44,-2.1199999999999974,-3.82,7998.3,62069.128
688017.SH,2020-10-26,53.39,55.85,52.33,55.7,53.32,2.3800000000000026,4.46,5514.03,42575.201
688017.SH,2020-10-27,55.58,56.03,54.55,55.15,55.7,-0.5500000000000043,-0.99,3591.67,28037.312
688017.SH,2020-10-28,55.15,57.63,54.63,55.86,55.15,0.7100000000000009,1.29,10997.55,87641.251
688017.SH,2020-10-29,55.42,57.91,53.96,57.16,55.86,1.2999999999999972,2.33,10273.28,81691.022
688017.SH,2020-10-30,56.97,59.22,56.32,57.27,57.16,0.11000000000000654,0.19,10076.3,82698.979
688017.SH,2020-11-02,57.67,65.05,56.97,63.68,57.27,6.409999999999997,11.19,19994.29,174128.224
688017.SH,2020-11-03,63.78,67.6,62.8,65.58,63.68,1.8999999999999986,2.98,17718.6,164033.852
688017.SH,2020-11-04,65.55,68.31,64.45,67.25,65.58,1.6700000000000017,2.55,14674.24,138363.506
688017.SH,2020-11-05,68.96,68.96,65.78,67.24,67.25,-0.010000000000005116,-0.01,9193.97,86924.541
688017.SH,2020-11-06,67.18,70.57,66.82,68.82,67.24,1.5799999999999983,2.35,9886.6,95498.258
688017.SH,2020-11-09,68.93,75.18,68.16,75.02,68.82,6.200000000000003,9.01,14299.57,144345.377
688017.SH,2020-11-10,74.95,74.95,71.79,73.53,75.02,-1.4899999999999949,-1.99,12730.33,131318.501
688017.SH,2020-11-11,71.42,72.13,67.26,69.3,73.53,-4.230000000000004,-5.75,23580.21,232456.204
688017.SH,2020-11-12,69.3,71.63,68.01,69.36,69.3,0.060000000000002274,0.09,7440.36,73520.309
688017.SH,2020-11-13,69.23,76.99,68.6,73.34,69.36,3.980000000000004,5.74,13336.25,136756.144
688017.SH,2020-11-16,73.07,75.7,71.42,75.66,73.34,2.319999999999993,3.16,11562.73,120263.893
688017.SH,2020-11-17,75.77,77.08,72.12,72.27,75.66,-3.3900000000000006,-4.48,10231.13,105916.102
688017.SH,2020-11-18,71.63,73.13,69.79,72.25,72.27,-0.01999999999999602,-0.03,13163.87,132783.327
688017.SH,2020-11-19,71.28,74.03,69.52,72.01,72.25,-0.23999999999999488,-0.33,7862.5,79791.583
688017.SH,2020-11-20,71.33,77.74,70.99,75.24,72.01,3.2299999999999898,4.49,13594.41,143821.547
688017.SH,2020-11-23,74.5,81.12,72.61,80.26,75.24,5.02000000000001,6.67,15108.75,163611.935
688017.SH,2020-11-24,78.49,80.0,74.95,75.1,80.26,-5.160000000000011,-6.43,12445.97,136023.52
688017.SH,2020-11-25,74.39,75.63,72.27,72.83,75.1,-2.269999999999996,-3.02,6968.49,72506.154
688017.SH,2020-11-26,73.96,75.31,70.36,71.12,72.83,-1.7099999999999937,-2.35,8636.27,88204.72
688017.SH,2020-11-27,72.04,74.15,70.84,72.79,71.12,1.6700000000000017,2.35,6730.83,69323.287
688017.SH,2020-11-30,72.13,75.2,70.9,73.96,72.79,1.1699999999999875,1.61,8183.77,84788.476
688017.SH,2020-12-01,72.57,82.24,72.57,81.28,73.96,7.320000000000007,9.9,14878.77,167253.738
688017.SH,2020-12-02,80.61,84.85,78.1,79.63,81.28,-1.6500000000000057,-2.03,10796.54,124360.163
688017.SH,2020-12-03,81.32,82.0,77.91,80.37,79.63,0.7400000000000091,0.93,6982.34,78569.675
688017.SH,2020-12-04,79.99,84.85,78.69,82.56,80.37,2.1899999999999977,2.72,8368.46,96960.356
688017.SH,2020-12-07,82.44,85.98,81.32,84.85,82.56,2.289999999999992,2.77,9587.52,113599.64
688017.SH,2020-12-08,84.24,86.62,83.45,84.71,84.85,-0.14000000000000057,-0.16,6790.33,81271.815
688017.SH,2020-12-09,85.7,85.7,81.01,81.33,84.71,-3.3799999999999955,-3.99,6441.09,76468.637
688017.SH,2020-12-10,80.61,87.24,79.19,85.21,81.33,3.8799999999999955,4.77,9210.99,108460.152
688017.SH,2020-12-11,85.86,91.78,83.69,85.21,85.21,0.0,0.0,14534.79,180017.793
688017.SH,2020-12-14,86.37,91.78,83.44,91.06,85.21,5.8500000000000085,6.87,9088.9,113658.054
688017.SH,2020-12-15,89.48,94.59,88.4,90.65,91.06,-0.4099999999999966,-0.45,6415.93,82403.785
688017.SH,2020-12-16,91.92,92.36,87.77,90.11,90.65,-0.5400000000000063,-0.6,6082.8,77501.756
